model,family,params_b,benchmark,strategy,seed,correct,numeric_present,rel_error,elapsed_sec,in_tokens,out_tokens,output
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.181,125,6,"{""answer"": ""A""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.179,90,6,"{""answer"": ""B""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.179,113,6,"{""answer"": ""B""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.188,92,8,"{""answer"": ""A. Cannes""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.189,104,8,"{""answer"": ""D. Sagitt"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.189,129,8,"{
  ""answer"": ""A""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.187,96,8,"{
  ""answer"": ""A""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.205,136,8,"{
  ""answer"": ""A""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.208,131,6,"{""answer"": ""C""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.227,282,6,"{""answer"": ""B""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.181,92,6,"{""answer"": ""C""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.197,143,6,"{""answer"": ""C""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.182,110,6,"{""answer"": ""D""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.191,117,6,"{""answer"": ""A""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.178,99,6,"{""answer"": ""A""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.179,116,6,"{""answer"": ""D""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.19,119,8,"{
  ""answer"": ""A""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.18,103,6,"{""answer"": ""D""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.198,130,6,"{""answer"": ""B""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.236,278,6,"{""answer"": ""D""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.194,98,8,"{
  ""answer"": ""C."
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.223,218,6,"{""answer"": ""B""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.223,203,6,"{""answer"": ""D""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.214,138,8,"{
""answer"": ""A""
}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.209,160,6,"{""answer"": ""A""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.194,108,8,"{
  ""answer"": ""A""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.188,105,6,"{""answer"": ""D""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.179,102,6,"{""answer"": ""C""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.196,95,8,"{
  ""answer"": ""A""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.209,151,8,"{
  ""answer"": ""A""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.178,108,6,"{""answer"": ""C""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.176,110,6,"{""answer"": ""A""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.212,225,6,"{""answer"": ""A""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.204,185,6,"{""answer"": ""B""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.179,107,6,"{""answer"": ""A""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.186,120,6,"{""answer"": ""A""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.261,329,8,"To determine the correct answer, let's"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.2,132,6,"{""answer"": ""A""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.196,117,6,"{""answer"": ""D""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.191,114,8,"{
  ""answer"": ""A""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.21,140,8,"{
  ""answer"": ""C""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.179,104,6,"{""answer"": ""B""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.19,120,6,"{""answer"": ""B""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.185,120,6,"{""answer"": ""D""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.208,159,8,"{
  ""answer"": ""A""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.186,91,6,"{""answer"": ""B""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.176,100,6,"{""answer"": ""A""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.197,130,6,"{""answer"": ""A""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.176,115,6,"{""answer"": ""C""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.177,120,6,"{""answer"": ""C""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.217,233,6,"{""answer"": ""B""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.206,158,8,"{
  ""answer"": ""A""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.197,131,6,"{""answer"": ""C""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.185,107,6,"{""answer"": ""A""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.18,121,6,"{""answer"": ""A""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.191,110,8,"{
  ""answer"": ""C""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.197,141,6,"{""answer"": ""A""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.282,403,8,"To determine the most likely diagnosis, let"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.182,91,6,"{""answer"": ""C""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.21,173,8,"[""Binary 1100"","
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.221,141,8,"{
  ""answer"": ""A""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.18,120,6,"{""answer"": ""A""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.187,112,6,"{""answer"": ""D""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.191,101,8,"{""answer"": ""B. Dr Ruth"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.244,280,8,"To solve this problem, we need to"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.182,118,6,"{""answer"": ""C""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.181,103,6,"{""answer"": ""D""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.181,106,6,"{""answer"": ""B""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.211,171,8,"{
  ""answer"": ""C""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.192,97,8,"{
  ""answer"": ""C""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.22,162,8,To determine which of the given half-re
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.189,88,8,"{
  ""answer"": ""A""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.232,321,6,"{""answer"": ""A""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.182,119,6,"{""answer"": ""B""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.187,129,6,"{""answer"": ""A""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.333,547,8,To determine the best form of violence connected
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.183,114,6,"{""answer"": ""A""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.183,122,6,"{""answer"": ""D""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.232,232,6,"{""answer"": ""D""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.192,95,8,"{
  ""answer"": ""A""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.202,132,6,"{""answer"": ""C""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.179,121,6,"{""answer"": ""B""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.25,360,6,"{""answer"": ""C""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.211,193,8,"{
  ""answer"": ""A""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.226,217,6,"{""answer"": ""D""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.186,98,6,"{""answer"": ""B""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.254,296,8,A. admissible as expert testimony.
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.187,107,6,"{""answer"": ""A""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.182,111,6,"{""answer"": ""B""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.188,110,6,"{""answer"": ""D""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.203,163,8,"{
  ""answer"": ""C""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.176,94,6,"{""answer"": ""A""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.221,237,8,To determine the ratio of the total time
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.206,158,8,"{
  ""answer"": ""A""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.206,135,6,"{""answer"": ""B""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.176,91,6,"{""answer"": ""A""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.177,91,6,"{""answer"": ""D""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.24,299,8,"To determine the correct answer, let's"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.199,178,6,"{""answer"": ""A""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.191,98,6,"{""answer"": ""A""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.189,104,6,"{""answer"": ""A""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.247,266,8,"To solve this problem, we need to"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.199,135,6,"{""answer"": ""C""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.193,122,8,"{
  ""answer"": ""A""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.205,97,8,"{
  ""answer"": ""B""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.182,118,6,"{""answer"": ""B""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.2,188,6,"{""answer"": ""B""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.198,189,6,"{""answer"": ""A""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.212,140,8,"{
  ""answer"": ""A""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.222,134,8,"{
  ""answer"": ""B""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.212,163,8,"{
  ""answer"": ""D""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.224,166,8,"{
  ""answer"": ""A""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.197,97,8,"{
  ""answer"": ""A""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.196,133,6,"{""answer"": ""A""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.195,132,6,"{""answer"": ""D""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.18,122,6,"{""answer"": ""D""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.217,141,8,"{
  ""answer"": ""A""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.191,100,8,"{
  ""answer"": ""A""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.207,150,8,"{
""answer"": ""B""
}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.214,224,6,"{""answer"": ""C""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.191,93,8,"{
  ""answer"": ""A""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.191,100,6,"{""answer"": ""D""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.198,179,6,"{""answer"": ""A""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.196,130,6,"{""answer"": ""A""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.187,116,6,"{""answer"": ""B""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.18,96,6,"{""answer"": ""B""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.181,91,6,"{""answer"": ""D""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.181,108,6,"{""answer"": ""B""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.199,133,6,"{""answer"": ""C""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.222,201,6,"{""answer"": ""A""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.295,502,6,"{""answer"": ""C""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.211,149,8,"{
  ""answer"": ""A""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.211,175,8,"{
  ""answer"": ""A""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.197,150,6,"{""answer"": ""C""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.179,89,6,"{""answer"": ""A""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.197,155,6,"{""answer"": ""A""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.18,127,6,"{""answer"": ""C""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.179,124,6,"{""answer"": ""C""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.189,129,8,"{
  ""answer"": ""A""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.189,127,6,"{""answer"": ""B""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.203,161,8,"{
  ""answer"": ""C""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.21,131,8,"{
  ""answer"": ""A""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.205,131,8,"{
  ""answer"": ""A""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.2,102,8,"{
  ""answer"": ""A""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.192,97,6,"{""answer"": ""B""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.206,166,6,"{""answer"": ""D""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.259,361,6,"{""answer"": ""D""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.217,148,8,"{
  ""answer"": ""D""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.189,113,6,"{""answer"": ""B""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.183,113,6,"{""answer"": ""D""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.183,119,6,"{""answer"": ""D""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.188,125,6,"{""answer"": ""C""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.213,141,8,"{
  ""answer"": ""A""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.195,126,8,"{
  ""answer"": ""C""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.202,193,6,"{""answer"": ""C""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.177,110,6,"{""answer"": ""A""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.21,137,8,"{
  ""answer"": ""A""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.191,135,6,"{""answer"": ""D""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.188,102,8,"{
  ""answer"": ""A""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.215,140,8,"{
  ""answer"": ""A""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.195,175,6,"{""answer"": ""C""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.216,145,8,"{
  ""answer"": ""A""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.206,158,8,"{
  ""answer"": ""A""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.179,109,6,"{""answer"": ""A""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.215,234,6,"{""answer"": ""C""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.18,124,6,"{""answer"": ""A""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.211,148,8,"{
""answer"": ""A""
}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.191,99,8,"{
  ""answer"": ""D""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.21,155,8,"{
  ""answer"": ""A""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.191,90,8,"{
  ""answer"": ""A""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.182,106,6,"{""answer"": ""D""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.188,122,6,"{""answer"": ""A""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.19,105,8,"{
  ""answer"": ""A""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.179,113,6,"{""answer"": ""B""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.182,117,6,"{""answer"": ""A""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.218,199,6,"{""answer"": ""B""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.196,189,6,"{""answer"": ""C""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.19,113,8,"{
  ""answer"": ""A""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.213,197,6,"{""answer"": ""B""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.192,119,6,"{""answer"": ""B""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.208,167,8,"{
  ""answer"": ""A""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.18,105,6,"{""answer"": ""C""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.179,310,1,B
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.256,333,6,"{""answer"": ""D""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.239,276,6,"{""answer"": ""B""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.19,91,6,"{""answer"": ""C""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.233,195,6,"{""answer"": ""C""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.292,408,8,To determine which political ideas are most directly
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.182,98,6,"{""answer"": ""B""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.197,153,6,"{""answer"": ""B""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.283,422,8,To determine which option best describes the complexity
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.182,106,6,"{""answer"": ""B""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.18,113,6,"{""answer"": ""C""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.179,106,6,"{""answer"": ""B""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.187,97,8,"{
  ""answer"": ""C""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.189,97,8,"{
  ""answer"": ""C""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.199,132,6,"{""answer"": ""B""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.176,105,6,"{""answer"": ""B""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.177,111,6,"{""answer"": ""A""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.192,135,6,"{""answer"": ""D""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.206,169,8,"{
  ""answer"": ""A""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.335,602,8,To determine the main interest of Wallis
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.183,104,6,"{""answer"": ""B""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.181,108,6,"{""answer"": ""B""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.191,101,8,"{
  ""answer"": ""B""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.182,111,6,"{""answer"": ""C""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.179,94,6,"{""answer"": ""D""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.206,149,8,"{
  ""answer"": ""A""
"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.25,341,6,"{""answer"": ""C""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,0,,,0.182,95,6,"{""answer"": ""A""}"
qwen-0.5b-fp16,Qwen2.5-bf16,0.5,mmlu,structured,42,1,,,0.181,128,6,"{""answer"": ""A""}"
