model,family,params_b,benchmark,strategy,seed,correct,numeric_present,rel_error,elapsed_sec,in_tokens,out_tokens,output
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.43,69,8,"{""answer"": ""D""} 
"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.433,79,8,"```json
{""answer"": ""A"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.509,125,8,"```json
{""answer"": ""B"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.5,122,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.578,173,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.437,93,8,"```json
{""answer"": ""A"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.527,143,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.544,156,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.479,120,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.427,87,8,"```json
{""answer"": ""B"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.737,237,8,"```json
{""answer"": ""A"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.537,141,8,"```json
{""answer"": ""A"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.49,123,8,"```json
{""answer"": ""A"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.432,84,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.476,108,8,"```json
{""answer"": ""B"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.517,150,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.427,95,8,"{""answer"": ""B""} 
"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.869,330,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.897,329,8,"```json
{""answer"": ""A"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.876,324,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.593,169,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.522,137,8,"```json
{""answer"": ""B"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.465,102,8,"{""answer"": ""A""} 
"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.567,172,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.359,97,3,"D 
"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.476,106,8,"```json
{""answer"": ""B"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.475,123,8,"{""answer"": ""A""} 
"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.94,359,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.516,109,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.666,195,8,"```json
{""answer"": ""A"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.526,160,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.415,73,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.472,102,8,"```json
{""answer"": ""B"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.468,99,8,"```json
{""answer"": ""A"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.42,71,8,"```json
{""answer"": ""B"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.934,362,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.67,223,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.475,109,8,"```json
{""answer"": ""B"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.475,108,8,"```json
{""answer"": ""A"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.434,94,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.578,181,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.476,105,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.526,140,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.423,75,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.444,87,8,"{""answer"": ""D""} 
"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.526,141,8,"{""answer"": ""A""} 
"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.428,84,8,"{""answer"": ""B""} 
"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.484,128,8,"```json
{""answer"": ""A"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.713,284,3,"C 
"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.495,104,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.529,152,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.48,124,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.528,144,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.479,106,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.534,160,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.428,94,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.424,88,8,"{""answer"": ""C""} 
"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.813,292,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.433,72,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.819,344,3,"D 
"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.432,74,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.422,89,8,"```json
{""answer"": ""B"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.631,217,8,"```json
{""answer"": ""B"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.424,85,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.425,87,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.809,320,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.439,87,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.422,70,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.543,147,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.434,70,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.416,87,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.418,92,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.591,180,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.545,155,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.508,129,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,2.23,1006,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.427,88,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.466,105,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.52,142,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.472,123,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.419,87,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.509,131,8,"```json
{""answer"": ""A"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.429,86,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.464,109,8,"```json
{""answer"": ""A"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.53,159,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.448,79,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.443,78,8,"{""answer"": ""B""} 
"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.435,83,8,"{""answer"": ""C""} 
"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.431,76,8,"{""answer"": ""D""} 
"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.429,88,8,"```json
{""answer"": ""A"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.422,95,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.534,150,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.453,92,8,"{""answer"": ""A""} 
"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.429,79,8,"```json
{""answer"": ""A"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.432,76,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.421,79,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.507,109,8,"```json
{""answer"": ""A"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.435,77,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.468,115,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.42,69,8,"```json
{""answer"": ""B"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.482,110,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.49,119,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.496,111,8,"```json
{""answer"": ""A"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.435,72,8,"```json
{""answer"": ""A"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.461,76,8,"{""answer"": ""A""} 
"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.702,236,8,"```json
{""answer"": ""A"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.436,79,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.581,170,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.766,277,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.532,106,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.59,167,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.485,116,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.468,125,8,"```json
{""answer"": ""B"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.419,93,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.43,87,8,"```json
{""answer"": ""A"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.432,78,8,"{""answer"": ""A""} 
"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.463,99,8,"```json
{""answer"": ""A"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.529,133,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,1.041,395,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.472,81,8,"```json
{""answer"": ""B"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.447,86,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.474,116,8,"```json
{""answer"": ""A"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.425,80,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.495,125,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.572,178,8,"```json
{""answer"": ""B"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.476,101,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.45,81,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.457,75,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.465,114,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.484,99,8,"```json
{""answer"": ""B"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.566,151,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.552,138,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.521,130,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.536,139,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.539,147,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.544,149,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.486,128,8,"```json
{""answer"": ""B"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.427,85,8,"```json
{""answer"": ""B"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.76,281,8,"```json
{""answer"": ""A"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.543,101,8,"{""answer"": ""B""} 
"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.461,80,8,"{""answer"": ""D""} 
"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.53,131,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.526,151,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.423,79,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.515,151,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.424,73,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.478,100,8,"```json
{""answer"": ""B"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.423,83,8,"{""answer"": ""A""} 
"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.484,112,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.467,89,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.494,101,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.485,114,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.419,89,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.534,160,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.494,128,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.473,78,8,"{""answer"": ""C""} 
"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.442,73,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.435,87,8,"```json
{""answer"": ""B"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.46,108,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.58,193,8,"```json
{""answer"": ""B"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.436,66,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.495,117,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.535,144,8,"```json
{""answer"": ""A"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.65,205,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.488,113,8,"```json
{""answer"": ""A"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.644,220,8,"```json
{""answer"": ""B"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.75,268,6,"{""answer"": ""A""}"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.437,82,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.472,100,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.708,226,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.419,127,3,"C 
"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.427,71,8,"```json
{""answer"": ""B"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,1.318,560,8,"```json
{""answer"": ""B"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.591,179,8,"```json
{""answer"": ""B"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.423,91,8,"```json
{""answer"": ""B"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.517,134,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.522,131,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.476,124,8,"```json
{""answer"": ""A"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.421,90,8,"```json
{""answer"": ""A"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.476,112,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.443,90,8,"```json
{""answer"": ""B"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.462,83,8,"{""answer"": ""B""} 
"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.419,71,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.515,127,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,1.125,412,8,"```json
{""answer"": ""B"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.451,82,8,"```json
{""answer"": ""A"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.435,92,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.411,82,8,"```json
{""answer"": ""B"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,1.173,512,8,"{""answer"": ""B""} 
"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.613,168,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.422,91,8,"{""answer"": ""A""} 
"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.434,89,8,"{""answer"": ""A""} 
"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.52,157,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.8,300,8,"```json
{""answer"": ""A"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.438,73,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.439,79,8,"{""answer"": ""C""} 
"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.466,111,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.463,88,8,"```json
{""answer"": ""A"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.478,116,8,"```json
{""answer"": ""A"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.489,110,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.419,71,8,"```json
{""answer"": ""B"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.531,151,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.478,104,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.464,97,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.497,116,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.545,141,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.763,268,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.444,91,8,"{""answer"": ""A""} 
"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.479,114,8,"```json
{""answer"": ""B"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.586,167,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.481,101,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.54,136,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.457,88,8,"```json
{""answer"": ""C"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.524,131,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,0,,,0.429,93,8,"```json
{""answer"": ""B"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.489,99,8,"```json
{""answer"": ""B"
gemma-2b,Gemma-2,2.0,mmlu,structured,43,1,,,0.471,99,8,"```json
{""answer"": ""D"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,43,1,,,0.592,49,16,"Sentiment: **Negative** 

**Explanation:**

The sentence uses a combination"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,43,1,,,0.546,42,16,"Sentiment: **positive** 

**Explanation:**

The sentence describes something that"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,43,1,,,0.581,41,16,"Sentiment: **positive** 

The sentence expresses a positive sentiment by using words"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,43,1,,,0.662,73,16,"Sentiment: **Negative** 

The sentence expresses a strongly negative sentiment towards both"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,43,0,,,0.628,51,16,"Sentiment: **Neutral**

The sentence is a simple statement of a comedy'"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,43,0,,,0.624,56,16,"Sentiment: **Negative** 

**Explanation:**

While the sentence acknowledges """
gemma-2b,Gemma-2,2.0,sst2,zero_shot,43,1,,,0.63,52,16,"Sentiment: **Negative** 

The sentence expresses a critical and negative sentiment towards"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,43,1,,,0.621,44,16,"Sentiment: **positive** 

The sentence expresses a positive sentiment despite acknowledging the"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,43,1,,,0.614,41,16,"Sentiment: **positive** 

The sentence expresses a positive sentiment by using the"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,43,1,,,0.619,49,16,"Sentiment: **positive** 

The sentence expresses a positive sentiment by using phrases"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,43,1,,,0.616,40,16,"Sentiment: **positive** 

The sentence uses positive adjectives (""smart"", """
gemma-2b,Gemma-2,2.0,sst2,zero_shot,43,1,,,0.619,54,16,"Sentiment: **negative** 

The sentence expresses a strong negative sentiment about the"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,43,1,,,0.619,57,16,"Sentiment: **Negative** 

**Explanation:**

The sentence describes Vera'"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,43,1,,,0.621,45,16,"Sentiment: **positive** 

**Explanation:**

The sentence expresses a strong"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,43,1,,,0.624,46,16,"Sentiment: **positive** 

The sentence uses positive language (""beguiling"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,43,1,,,0.62,49,16,"Sentiment: **negative** 

The sentence expresses a sense of disappointment or lack"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,43,1,,,0.639,60,16,"Sentiment: **Positive** 

**Explanation:**

The sentence expresses strong positive"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,43,1,,,0.671,81,16,"Sentiment: **positive** 

The sentence expresses a positive sentiment by describing the"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,43,1,,,0.628,63,16,"Sentiment: **Negative** 

**Explanation:**

The sentence uses highly negative"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,43,1,,,0.614,51,16,"Sentiment: **positive** 

**Explanation:**

The sentence describes a situation"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,43,0,,,0.61,48,16,"Sentiment: **Neutral** 

Here's why:

* **Objective"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,43,1,,,0.618,48,16,"Sentiment: **Negative** 

The sentence expresses a negative sentiment by highlighting """
gemma-2b,Gemma-2,2.0,sst2,zero_shot,43,1,,,0.674,69,16,"Sentiment: **positive** 

**Explanation:**

The sentence expresses a positive"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,43,1,,,0.618,53,16,"Sentiment: **positive** 

The sentence expresses a positive sentiment by highlighting """
gemma-2b,Gemma-2,2.0,sst2,zero_shot,43,1,,,0.617,42,16,"Sentiment: **negative** 

The sentence expresses dissatisfaction with the subject (""it"
gemma-2b,Gemma-2,2.0,sst2,zero_shot,43,1,,,0.677,69,16,"Sentiment: **Positive** 

**Explanation:**

While the sentence expresses a"
